FID,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Unnamed: 32,Day_32,Day_33,Day_34,Day_35,Day_36,Day_37,Day_38,Day_39,Day_40,Day_41,Day_42,Day_43,Day_44,Day_45,Day_46,Day_47,Day_48,Day_49,Day_50,Day_51,Day_52,Day_53,Day_54,Day_55,Day_56,Day_57,Day_58,Day_59,Day_60,Unnamed: 62,Day_61,Day_62,Day_63,Day_64,Day_65,Day_66,Day_67,Day_68,Day_69,Day_70,Day_71,Day_72,Day_73,Day_74,Day_75,Day_76,Day_77,Day_78,Day_79,Day_80,Day_81,Day_82,Day_83,Day_84,Day_85,Day_86,Day_87,Day_88,Day_89,Day_90,Day_91,Unnamed: 94,Day_92,Day_93,Day_94,Day_95,Day_96,Day_97,Day_98,Day_99,Day_100,Day_101,Day_102,Day_103,Day_104,Day_105,Day_106,Day_107,Day_108,Day_109,Day_110,Day_111,Day_112,Day_113,Day_114,Day_115,Day_116,Day_117,Day_118,Day_119,Day_120,Day_121,Unnamed: 125,Day_122,Day_123,Day_124,Day_125,Day_126,Day_127,Day_128,Day_129,Day_130,Day_131,Day_132,Day_133,Day_134,Day_135,Day_136,Day_137,Day_138,Day_139,Day_140,Day_141,Day_142,Day_143,Day_144,Day_145,Day_146,Day_147,Day_148,Day_149,Day_150,Day_151,Day_152,Unnamed: 157,Day_153,Day_154,Day_155,Day_156,Day_157,Day_158,Day_159,Day_160,Day_161,Day_162,Day_163,Day_164,Day_165,Day_166,Day_167,Day_168,Day_169,Day_170,Day_171,Day_172,Day_173,Day_174,Day_175,Day_176,Day_177,Day_178,Day_179,Day_180,Day_181,Day_182,Unnamed: 188,Day_183,Day_184,Day_185,Day_186,Day_187,Day_188,Day_189,Day_190,Day_191,Day_192,Day_193,Day_194,Day_195,Day_196,Day_197,Day_198,Day_199,Day_200,Day_201,Day_202,Day_203,Day_204,Day_205,Day_206,Day_207,Day_208,Day_209,Day_210,Day_211,Day_212,Day_213,Unnamed: 220,Day_214,Day_215,Day_216,Day_217,Day_218,Day_219,Day_220,Day_221,Day_222,Day_223,Day_224,Day_225,Day_226,Day_227,Day_228,Day_229,Day_230,Day_231,Day_232,Day_233,Day_234,Day_235,Day_236,Day_237,Day_238,Day_239,Day_240,Day_241,Day_242,Day_243,Day_244,Unnamed: 252,Day_245,Day_246,Day_247,Day_248,Day_249,Day_250,Day_251,Day_252,Day_253,Day_254,Day_255,Day_256,Day_257,Day_258,Day_259,Day_260,Day_261,Day_262,Day_263,Day_264,Day_265,Day_266,Day_267,Day_268,Day_269,Day_270,Day_271,Day_272,Day_273,Day_274,Unnamed: 283,Day_275,Day_276,Day_277,Day_278,Day_279,Day_280,Day_281,Day_282,Day_283,Day_284,Day_285,Day_286,Day_287,Day_288,Day_289,Day_290,Day_291,Day_292,Day_293,Day_294,Day_295,Day_296,Day_297,Day_298,Day_299,Day_300,Day_301,Day_302,Day_303,Day_304,Day_305,Unnamed: 315,Day_306,Day_307,Day_308,Day_309,Day_310,Day_311,Day_312,Day_313,Day_314,Day_315,Day_316,Day_317,Day_318,Day_319,Day_320,Day_321,Day_322,Day_323,Day_324,Day_325,Day_326,Day_327,Day_328,Day_329,Day_330,Day_331,Day_332,Day_333,Day_334,Day_335,Unnamed: 346,Day_336,Day_337,Day_338,Day_339,Day_340,Day_341,Day_342,Day_343,Day_344,Day_345,Day_346,Day_347,Day_348,Day_349,Day_350,Day_351,Day_352,Day_353,Day_354,Day_355,Day_356,Day_357,Day_358,Day_359,Day_360,Day_361,Day_362,Day_363,Day_364,Day_365,Day_366,Unnamed: 378
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,2,0,0,2,,12,3,0,1,4,12,0,0,4,16,1,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,2,13,0,5,0,0,1,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,8,39,4,16,11,0,4,0,,4,22,18,7,24,56,38,20,12,16,26,10,0,1,0,0,10,17,15,2,0,1,30,4,2,4,22,7,16,41,33,,0,0,11,24,2,16,10,24,13,2,2,2,1,15,2,7,7,11,0,3,0,2,12,14,3,10,11,2,12,0,0,,12,5,9,6,7,17,38,16,2,8,1,17,12,51,4,4,3,8,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,2,,7,7,0,2,3,11,0,0,1,2,0,9,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,11,13,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,2,10,3,1,0,1,3,1,10,12,8,0,0,0,0,0,0,3,0,0,0,0,,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,27,1,1,0,3,11,6,6,17,6,16,0,,24,15,44,16,19,53,36,11,9,19,7,16,0,2,8,5,92,109,61,23,0,1,14,26,6,36,14,41,16,25,7,,0,32,11,32,0,7,12,18,11,3,11,3,7,18,9,11,21,14,0,5,0,4,26,30,19,11,23,12,13,2,27,,9,19,61,13,10,6,36,11,2,4,1,7,15,52,57,2,0,1,0,0,0,0,0,0,1,2,0,0,0,0,,1,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,,4,0,0,0,37,17,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,0,31,65,0,0,,0,0,1,0,12,16,49,31,3,3,22,16,0,0,0,0,0,1,6,16,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,5,6,0,5,3,22,5,0,0,0,2,1,15,11,1,0,0,1,68,6,23,22,4,20,0,1,,0,10,0,0,0,0,0,1,6,2,1,0,0,9,79,49,8,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,18,16,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,,0,0,1,1,0,1,6,3,1,2,0,7,0,0,0,1,4,1,3,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,3,2,1,1,0,2,4,2,1,1,1,0,2,2,0,0,0,0,4,6,0,1,2,2,2,0,1,,1,0,1,5,0,0,1,1,0,0,0,0,0,3,5,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,,2,3,0,1,13,16,0,0,0,0,0,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,3,1,13,5,0,0,0,,2,3,13,11,0,16,49,21,8,20,8,53,1,0,14,20,27,3,25,0,2,0,0,0,0,4,6,0,5,0,0,,0,0,0,1,27,18,2,2,1,17,26,10,9,9,6,0,21,14,1,1,3,0,26,52,4,7,14,12,12,0,8,,14,2,4,56,0,2,10,6,0,4,0,0,4,13,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,5,,0,1,0,2,5,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,13,0,22,3,0,0,1,,4,12,21,0,2,56,75,55,25,17,34,40,0,0,22,29,4,2,25,9,5,0,10,6,0,0,4,0,0,4,0,,0,0,5,0,3,9,11,6,1,20,1,7,6,5,2,0,3,1,9,1,4,0,0,8,12,10,4,9,1,6,0,,4,1,0,1,4,0,34,29,8,1,5,0,0,28,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,26,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,2,7,0,0,3,,0,20,1,0,1,17,44,31,11,6,27,18,0,0,0,1,1,6,19,7,3,0,7,5,0,0,0,0,0,1,0,,0,0,2,0,0,2,25,13,0,4,3,19,1,1,4,2,2,1,19,1,1,2,0,2,12,7,3,4,3,14,0,,1,0,1,3,1,0,11,8,4,2,3,0,0,19,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,4,22,0,0,0,1,,0,1,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,1,0,0,3,,0,4,0,0,0,1,6,11,1,0,5,5,0,0,0,5,41,1,3,1,1,0,1,1,0,0,0,0,0,0,0,,0,0,15,9,3,7,19,12,0,8,1,23,7,12,2,0,1,0,11,0,0,1,0,7,11,8,13,8,2,6,0,,5,7,0,1,3,15,11,0,1,5,0,0,18,23,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,4,22,1,0,0,0,,0,0,0,0,1,6,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,4,0,0,1,,0,4,0,0,0,6,20,15,0,0,1,10,0,0,0,5,40,1,8,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,15,9,3,7,5,7,0,8,0,14,7,12,0,0,0,0,0,0,0,0,0,7,5,6,12,7,0,0,0,,5,7,0,0,3,15,14,1,3,7,6,1,22,31,42,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,0,0,0,1,2,2,0,3,,2,0,0,1,3,0,0,0,0,0,1,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,1,1,1,0,0,2,7,0,0,0,2,0,1,4,9,2,0,0,0,0,0,1,1,0,0,0,1,,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,26,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,13,4,2,0,0,1,,1,3,2,6,8,17,30,13,4,0,5,7,0,1,0,0,2,1,2,4,0,2,0,0,0,1,0,4,7,1,5,,0,0,10,7,5,2,1,11,1,2,6,3,1,3,1,2,2,5,1,0,0,1,0,2,1,1,3,0,6,0,1,,0,1,0,0,1,5,16,1,9,11,12,3,9,42,46,14,17,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,34,4,0,1,0,0,6,7,0,7,,8,2,1,7,13,13,1,0,0,0,2,8,10,11,0,4,9,3,0,0,0,0,0,4,0,0,0,0,0,,0,0,0,0,19,28,0,5,22,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,0,0,1,2,3,0,0,3,22,2,3,0,0,0,1,8,16,7,0,0,0,0,0,6,4,1,0,0,3,,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,,0,0,0,2,0,2,4,0,5,3,0,2,0,0,0,0,0,0,0,3,1,0,1,5,0,1,9,1,1,0,,3,3,3,7,13,27,41,26,16,1,12,10,0,2,0,0,4,4,11,2,0,3,3,2,1,1,2,5,10,7,7,,0,0,12,7,6,3,1,5,2,0,10,11,1,1,2,1,2,4,0,0,2,3,1,12,3,3,5,2,3,0,0,,0,0,1,0,4,10,19,2,7,4,2,5,21,71,56,4,1,2,0,0,0,0,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,43,5,0,1,0,0,7,9,0,8,,11,2,1,6,11,17,1,0,1,2,1,7,11,12,0,5,9,3,0,0,0,0,0,4,0,0,0,0,0,,0,0,0,0,23,36,0,6,23,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,3,4,0,0,2,29,2,3,0,0,1,1,11,21,9,0,0,0,0,0,7,6,1,0,0,4,,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,0,0,0,2,0,3,6,0,6,3,0,3,0,0,0,0,0,0,0,2,1,0,3,9,2,4,11,1,5,0,,7,8,8,6,16,35,51,37,23,6,14,13,0,4,0,0,9,6,16,4,0,1,8,5,2,3,3,7,10,12,8,,0,0,10,6,3,5,2,8,3,1,13,15,2,3,4,1,9,9,0,3,3,5,5,16,5,8,10,4,4,0,0,,5,3,9,5,7,6,23,4,5,4,0,8,19,66,53,4,1,2,0,0,0,0,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,8,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,3,4,0,0,17,0,0,0,7,,3,2,5,4,1,4,0,2,0,1,0,3,4,16,10,4,0,0,0,0,0,0,0,4,0,0,0,0,0,,0,0,0,0,22,11,0,3,3,0,0,0,0,0,0,0,0,0,4,7,5,2,0,0,0,6,4,4,1,0,0,,1,0,0,0,2,2,0,0,1,4,11,0,0,0,1,0,3,15,15,7,0,0,2,2,3,1,0,0,0,0,,1,0,2,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,5,0,0,9,0,5,6,8,4,2,2,7,4,8,0,,11,7,21,36,66,85,58,6,8,8,9,16,12,4,8,6,32,48,73,13,7,5,6,9,2,12,8,17,11,13,5,,3,18,10,13,4,4,5,7,7,5,4,4,6,13,20,6,7,25,4,1,1,3,11,35,10,45,21,21,39,8,17,,5,13,25,9,10,5,15,6,3,9,3,20,60,57,28,4,0,0,7,0,0,0,0,0,0,2,1,0,0,0,,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,4,,0,0,0,0,0,0,6,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,28,35,4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,3,3,0,0,17,0,0,0,7,,3,3,5,4,1,4,0,2,0,1,0,3,4,16,10,4,0,0,0,0,0,0,0,3,0,0,0,0,0,,0,0,0,0,22,11,0,3,3,0,0,0,0,0,0,0,0,0,3,7,5,2,0,0,0,5,3,3,1,0,0,,1,0,0,0,2,2,0,0,1,4,11,0,0,0,1,1,3,15,15,7,0,0,2,1,3,1,0,0,0,0,,1,0,3,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,5,0,0,10,0,5,5,8,4,2,2,7,4,8,0,,12,7,21,35,65,84,57,6,8,8,9,16,12,4,8,6,33,49,73,14,7,5,7,9,2,13,8,17,11,13,5,,3,18,10,13,4,4,5,7,7,5,5,4,6,13,20,6,8,24,3,1,1,3,11,35,10,44,21,21,39,8,17,,5,13,26,9,10,5,16,6,3,9,3,20,59,56,28,3,0,0,7,0,0,0,0,0,0,2,1,0,0,0,,0,0,0,0,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,3,,0,0,0,0,0,0,6,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,27,34,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,7,1,0,0,13,6,0,0,0,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,1,2,3,3,0,0,,0,1,8,3,19,2,24,10,4,17,16,23,1,0,1,2,5,6,4,2,1,0,2,0,0,2,3,2,0,0,0,,2,14,0,19,10,12,73,12,2,19,11,8,0,1,10,36,18,11,4,10,14,5,15,32,7,7,5,8,11,7,8,,3,6,1,7,10,42,45,44,18,8,11,4,12,7,25,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,,11,2,0,2,16,6,0,0,0,1,0,2,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,6,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,6,10,2,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,2,2,13,0,0,9,,0,19,7,6,0,18,57,41,14,16,2,45,3,0,2,9,18,7,8,0,2,0,3,0,0,8,8,0,0,0,0,,1,4,0,2,9,19,22,6,4,2,51,16,0,15,1,3,4,27,4,1,2,0,32,39,1,6,10,14,18,1,5,,1,0,0,0,0,0,1,1,1,5,0,0,0,7,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
